      En-low      En-high        flux      flux-unc         gxs       gxs-unc   greac-rate     cum-rate 
  1.65959E-01  1.73780E-01  1.41044E-03  0.00000E+00  8.61840E+04  3.82736E+01  1.21557E+02  6.81458E+05
  1.73780E-01  1.81970E-01  1.41044E-03  0.00000E+00  8.42210E+04  3.85398E+01  1.18788E+02  6.81576E+05
  1.81970E-01  1.90546E-01  1.41044E-03  0.00000E+00  8.23049E+04  3.85398E+01  1.16086E+02  6.81692E+05
  1.90546E-01  1.99526E-01  1.41044E-03  0.00000E+00  8.04300E+04  3.85398E+01  1.13441E+02  6.81806E+05
  1.99526E-01  2.08930E-01  1.41044E-03  0.00000E+00  7.86003E+04  3.88815E+01  1.10861E+02  6.81917E+05
  2.08930E-01  2.18776E-01  1.41044E-03  0.00000E+00  7.68107E+04  3.88815E+01  1.08337E+02  6.82025E+05
  2.18776E-01  2.29087E-01  1.41044E-03  0.00000E+00  7.50624E+04  3.88815E+01  1.05871E+02  6.82131E+05
  2.29087E-01  2.39883E-01  1.41044E-03  0.00000E+00  7.33547E+04  3.88815E+01  1.03462E+02  6.82234E+05
  2.39883E-01  2.51189E-01  1.41044E-03  0.00000E+00  7.16842E+04  3.92061E+01  1.01106E+02  6.82335E+05
  2.51189E-01  2.63027E-01  1.41044E-03  0.00000E+00  7.00528E+04  3.92061E+01  9.88051E+01  6.82434E+05
  2.63027E-01  2.75423E-01  1.41044E-03  0.00000E+00  6.84580E+04  3.93766E+01  9.65558E+01  6.82531E+05
  2.75423E-01  2.88403E-01  1.41044E-03  0.00000E+00  6.69013E+04  3.93766E+01  9.43601E+01  6.82625E+05
  2.88403E-01  3.01995E-01  1.41044E-03  0.00000E+00  6.53763E+04  3.94986E+01  9.22091E+01  6.82717E+05
  3.01995E-01  3.16228E-01  1.41044E-03  0.00000E+00  6.38888E+04  3.96159E+01  9.01112E+01  6.82808E+05
  3.16228E-01  3.31131E-01  1.41044E-03  0.00000E+00  6.24352E+04  3.98016E+01  8.80609E+01  6.82896E+05
  3.31131E-01  3.46737E-01  1.41044E-03  0.00000E+00  6.10144E+04  3.98016E+01  8.60569E+01  6.82982E+05
  3.46737E-01  3.63078E-01  1.41044E-03  0.00000E+00  5.96238E+04  4.00769E+01  8.40956E+01  6.83066E+05
  3.63078E-01  3.80189E-01  1.41044E-03  0.00000E+00  5.82671E+04  4.00769E+01  8.21820E+01  6.83148E+05
  3.80189E-01  3.98107E-01  1.41044E-03  0.00000E+00  5.69430E+04  4.00769E+01  8.03145E+01  6.83228E+05
  3.98107E-01  4.16869E-01  1.41044E-03  0.00000E+00  5.56453E+04  4.05271E+01  7.84842E+01  6.83307E+05
  4.16869E-01  4.36516E-01  1.41044E-03  0.00000E+00  5.43769E+04  4.05271E+01  7.66952E+01  6.83383E+05
  4.36516E-01  4.57088E-01  1.41044E-03  0.00000E+00  5.31402E+04  4.05271E+01  7.49510E+01  6.83458E+05
  4.57088E-01  4.78630E-01  1.41044E-03  0.00000E+00  5.19345E+04  4.05271E+01  7.32503E+01  6.83532E+05
  4.78630E-01  5.01187E-01  1.41044E-03  0.00000E+00  5.07488E+04  4.10360E+01  7.15780E+01  6.83603E+05
  5.01187E-01  5.24808E-01  1.41044E-03  0.00000E+00  4.95910E+04  4.10360E+01  6.99450E+01  6.83673E+05
  5.24808E-01  5.49541E-01  1.41044E-03  0.00000E+00  4.84657E+04  4.10360E+01  6.83578E+01  6.83741E+05
  5.49541E-01  5.75440E-01  1.41044E-03  0.00000E+00  4.73659E+04  4.10360E+01  6.68067E+01  6.83808E+05
  5.75440E-01  6.02560E-01  1.41044E-03  0.00000E+00  4.62825E+04  4.16354E+01  6.52785E+01  6.83874E+05
  6.02560E-01  6.30957E-01  1.41044E-03  0.00000E+00  4.52265E+04  4.16354E+01  6.37892E+01  6.83937E+05
  6.30957E-01  6.60693E-01  1.41044E-03  0.00000E+00  4.42043E+04  4.16354E+01  6.23474E+01  6.84000E+05
  6.60693E-01  6.91831E-01  1.41044E-03  0.00000E+00  4.31989E+04  4.16354E+01  6.09293E+01  6.84061E+05
  6.91831E-01  7.24436E-01  1.41044E-03  0.00000E+00  4.22076E+04  4.16354E+01  5.95312E+01  6.84120E+05
  7.24436E-01  7.58578E-01  1.41044E-03  0.00000E+00  4.12468E+04  4.16354E+01  5.81760E+01  6.84178E+05
  7.58578E-01  7.94328E-01  1.41044E-03  0.00000E+00  4.03175E+04  4.16354E+01  5.68653E+01  6.84235E+05
  7.94328E-01  8.31764E-01  1.41044E-03  0.00000E+00  3.93965E+04  4.20262E+01  5.55664E+01  6.84291E+05
  8.31764E-01  8.70964E-01  1.41044E-03  0.00000E+00  3.84860E+04  4.21433E+01  5.42820E+01  6.84345E+05
  8.70964E-01  9.12011E-01  1.41044E-03  0.00000E+00  3.76072E+04  4.22559E+01  5.30425E+01  6.84398E+05
  9.12011E-01  9.54993E-01  1.41044E-03  0.00000E+00  3.67535E+04  4.23493E+01  5.18386E+01  6.84450E+05
  9.54993E-01  1.00000E+00  1.41044E-03  0.00000E+00  3.59156E+04  4.24261E+01  5.06567E+01  6.84501E+05
  1.00000E+00  1.04713E+00  1.41044E-03  0.00000E+00  3.51117E+04  4.24751E+01  4.95228E+01  6.84550E+05
  1.04713E+00  1.09648E+00  1.41044E-03  0.00000E+00  3.43385E+04  4.25232E+01  4.84322E+01  6.84599E+05
  1.09648E+00  1.14815E+00  1.41044E-03  0.00000E+00  3.35626E+04  4.29373E+01  4.73380E+01  6.84646E+05
  1.14815E+00  1.20226E+00  1.41044E-03  0.00000E+00  3.27763E+04  4.29773E+01  4.62289E+01  6.84692E+05
  1.20226E+00  1.25892E+00  1.41044E-03  0.00000E+00  3.20192E+04  4.29969E+01  4.51611E+01  6.84737E+05
  1.25892E+00  1.31826E+00  1.41044E-03  0.00000E+00  3.13057E+04  4.37019E+01  4.41547E+01  6.84781E+05
  1.31826E+00  1.38038E+00  1.41044E-03  0.00000E+00  3.05916E+04  4.37019E+01  4.31475E+01  6.84825E+05
  1.38038E+00  1.44544E+00  1.41044E-03  0.00000E+00  2.98840E+04  4.37019E+01  4.21496E+01  6.84867E+05
  1.44544E+00  1.51356E+00  1.41044E-03  0.00000E+00  2.92069E+04  4.37019E+01  4.11945E+01  6.84908E+05
  1.51356E+00  1.58489E+00  1.41044E-03  0.00000E+00  2.85525E+04  4.37019E+01  4.02715E+01  6.84948E+05
  1.58489E+00  1.65959E+00  1.41044E-03  0.00000E+00  2.79071E+04  4.37019E+01  3.93613E+01  6.84988E+05
  1.65959E+00  1.73780E+00  1.41044E-03  0.00000E+00  2.72518E+04  4.37019E+01  3.84370E+01  6.85026E+05
  1.73780E+00  1.81970E+00  1.41044E-03  0.00000E+00  2.66422E+04  4.37019E+01  3.75771E+01  6.85064E+05
  1.81970E+00  1.90546E+00  1.41044E-03  0.00000E+00  2.60481E+04  4.37019E+01  3.67392E+01  6.85100E+05
  1.90546E+00  1.99526E+00  1.41044E-03  0.00000E+00  2.54530E+04  4.37019E+01  3.58998E+01  6.85136E+05
  1.99526E+00  2.08930E+00  1.41044E-03  0.00000E+00  2.48544E+04  4.45616E+01  3.50555E+01  6.85171E+05
  2.08930E+00  2.18776E+00  1.41044E-03  0.00000E+00  2.43133E+04  4.45616E+01  3.42924E+01  6.85206E+05
  2.18776E+00  2.29087E+00  1.41044E-03  0.00000E+00  2.37553E+04  4.45616E+01  3.35054E+01  6.85239E+05
  2.29087E+00  2.39883E+00  1.41044E-03  0.00000E+00  2.32079E+04  4.45616E+01  3.27333E+01  6.85272E+05
  2.39883E+00  2.51189E+00  1.41044E-03  0.00000E+00  2.26668E+04  4.45616E+01  3.19702E+01  6.85304E+05
  2.51189E+00  2.63027E+00  1.41044E-03  0.00000E+00  2.21787E+04  4.45616E+01  3.12816E+01  6.85335E+05
  2.63027E+00  2.75423E+00  1.41044E-03  0.00000E+00  2.16790E+04  4.49161E+01  3.05769E+01  6.85366E+05
  2.75423E+00  2.88403E+00  1.41044E-03  0.00000E+00  2.11579E+04  4.49161E+01  2.98418E+01  6.85395E+05
  2.88403E+00  3.01995E+00  1.41044E-03  0.00000E+00  2.06843E+04  4.51416E+01  2.91740E+01  6.85425E+05
  3.01995E+00  3.16228E+00  1.41044E-03  0.00000E+00  2.02251E+04  4.51416E+01  2.85262E+01  6.85453E+05
  3.16228E+00  3.31131E+00  1.41044E-03  0.00000E+00  1.97562E+04  4.51416E+01  2.78648E+01  6.85481E+05
  3.31131E+00  3.46737E+00  1.41044E-03  0.00000E+00  1.92937E+04  4.51416E+01  2.72126E+01  6.85508E+05
  3.46737E+00  3.63078E+00  1.41044E-03  0.00000E+00  1.88633E+04  4.53801E+01  2.66056E+01  6.85535E+05
  3.63078E+00  3.80189E+00  1.41044E-03  0.00000E+00  1.84513E+04  4.53801E+01  2.60243E+01  6.85561E+05
  3.80189E+00  3.98107E+00  1.41044E-03  0.00000E+00  1.80197E+04  4.53801E+01  2.54157E+01  6.85586E+05
  3.98107E+00  4.16869E+00  1.41044E-03  0.00000E+00  1.75935E+04  4.55804E+01  2.48146E+01  6.85611E+05
  4.16869E+00  4.36516E+00  1.41044E-03  0.00000E+00  1.72131E+04  4.55804E+01  2.42780E+01  6.85635E+05
  4.36516E+00  4.57088E+00  1.41044E-03  0.00000E+00  1.68194E+04  4.57524E+01  2.37227E+01  6.85659E+05
  4.57088E+00  4.78630E+00  1.41044E-03  0.00000E+00  1.64294E+04  4.57524E+01  2.31726E+01  6.85682E+05
  4.78630E+00  5.01187E+00  1.41044E-03  0.00000E+00  1.60445E+04  4.59025E+01  2.26298E+01  6.85705E+05
  5.01187E+00  5.24808E+00  1.41044E-03  0.00000E+00  1.57009E+04  4.59025E+01  2.21452E+01  6.85727E+05
  5.24808E+00  5.49541E+00  1.41044E-03  0.00000E+00  1.53468E+04  4.59025E+01  2.16457E+01  6.85749E+05
  5.49541E+00  5.75440E+00  1.41044E-03  0.00000E+00  1.49767E+04  4.60824E+01  2.11238E+01  6.85770E+05
  5.75440E+00  6.02560E+00  1.41044E-03  0.00000E+00  1.46425E+04  4.60824E+01  2.06523E+01  6.85790E+05
  6.02560E+00  6.30957E+00  1.41044E-03  0.00000E+00  1.43253E+04  4.60824E+01  2.02050E+01  6.85811E+05
  6.30957E+00  6.60693E+00  1.41044E-03  0.00000E+00  1.39932E+04  4.62287E+01  1.97365E+01  6.85830E+05
  6.60693E+00  6.91831E+00  1.41044E-03  0.00000E+00  1.36548E+04  4.63185E+01  1.92592E+01  6.85850E+05
  6.91831E+00  7.24436E+00  1.41044E-03  0.00000E+00  1.33607E+04  4.63185E+01  1.88444E+01  6.85869E+05
  7.24436E+00  7.58578E+00  1.41044E-03  0.00000E+00  1.30637E+04  4.64265E+01  1.84255E+01  6.85887E+05
  7.58578E+00  7.94328E+00  1.41044E-03  0.00000E+00  1.27527E+04  4.64265E+01  1.79869E+01  6.85905E+05
  7.94328E+00  8.31764E+00  1.41044E-03  0.00000E+00  1.24575E+04  4.65629E+01  1.75706E+01  6.85923E+05
  8.31764E+00  8.70964E+00  1.41044E-03  0.00000E+00  1.21893E+04  4.65629E+01  1.71923E+01  6.85940E+05
  8.70964E+00  9.12011E+00  1.41044E-03  0.00000E+00  1.19274E+04  4.67019E+01  1.68228E+01  6.85957E+05
  9.12011E+00  9.54993E+00  1.41044E-03  0.00000E+00  1.16539E+04  4.67019E+01  1.64371E+01  6.85973E+05
  9.54993E+00  1.00000E+01  1.41044E-03  0.00000E+00  1.13675E+04  4.68770E+01  1.60331E+01  6.85989E+05
  1.00000E+01  1.04713E+01  1.41044E-03  0.00000E+00  1.10992E+04  4.68770E+01  1.56548E+01  6.86005E+05
  1.04713E+01  1.09648E+01  1.41044E-03  0.00000E+00  1.08548E+04  4.68770E+01  1.53100E+01  6.86020E+05
  1.09648E+01  1.14815E+01  1.41044E-03  0.00000E+00  1.05989E+04  4.68770E+01  1.49491E+01  6.86035E+05
  1.14815E+01  1.20226E+01  1.41044E-03  0.00000E+00  1.03627E+04  4.71199E+01  1.46159E+01  6.86050E+05
  1.20226E+01  1.25892E+01  1.41044E-03  0.00000E+00  1.01393E+04  4.71199E+01  1.43008E+01  6.86064E+05
  1.25892E+01  1.31826E+01  1.41044E-03  0.00000E+00  9.90522E+03  4.72460E+01  1.39707E+01  6.86078E+05
  1.31826E+01  1.38038E+01  1.41044E-03  0.00000E+00  9.66526E+03  4.72460E+01  1.36322E+01  6.86091E+05
  1.38038E+01  1.44544E+01  1.41044E-03  0.00000E+00  9.45765E+03  4.72460E+01  1.33394E+01  6.86105E+05
  1.44544E+01  1.51356E+01  1.41044E-03  0.00000E+00  9.24985E+03  4.73921E+01  1.30463E+01  6.86118E+05
  1.51356E+01  1.58489E+01  1.41044E-03  0.00000E+00  9.03222E+03  4.73921E+01  1.27394E+01  6.86131E+05
  1.58489E+01  1.65959E+01  1.41044E-03  0.00000E+00  8.81497E+03  4.73921E+01  1.24330E+01  6.86143E+05
  1.65959E+01  1.73780E+01  1.41044E-03  0.00000E+00  8.62784E+03  4.75463E+01  1.21690E+01  6.86155E+05
  1.73780E+01  1.81970E+01  1.41044E-03  0.00000E+00  8.43587E+03  4.75463E+01  1.18983E+01  6.86167E+05
  1.81970E+01  1.90546E+01  1.41044E-03  0.00000E+00  8.23478E+03  4.75463E+01  1.16146E+01  6.86179E+05
  1.90546E+01  1.99526E+01  1.41044E-03  0.00000E+00  8.04056E+03  4.75463E+01  1.13407E+01  6.86190E+05
  1.99526E+01  2.08930E+01  1.41044E-03  0.00000E+00  7.86919E+03  4.76799E+01  1.10990E+01  6.86201E+05
  2.08930E+01  2.18776E+01  1.41044E-03  0.00000E+00  7.69052E+03  4.76799E+01  1.08470E+01  6.86212E+05
  2.18776E+01  2.29087E+01  1.41044E-03  0.00000E+00  7.50404E+03  4.77961E+01  1.05840E+01  6.86223E+05
  2.29087E+01  2.39883E+01  1.41044E-03  0.00000E+00  7.33778E+03  4.77961E+01  1.03495E+01  6.86233E+05
  2.39883E+01  2.51189E+01  1.41044E-03  0.00000E+00  7.17943E+03  4.79389E+01  1.01261E+01  6.86243E+05
  2.51189E+01  2.63027E+01  1.41044E-03  0.00000E+00  7.01356E+03  4.79389E+01  9.89218E+00  6.86253E+05
  2.63027E+01  2.75423E+01  1.41044E-03  0.00000E+00  6.84269E+03  4.79389E+01  9.65118E+00  6.86263E+05
  2.75423E+01  2.88403E+01  1.41044E-03  0.00000E+00  6.69399E+03  4.79389E+01  9.44145E+00  6.86272E+05
  2.88403E+01  3.01995E+01  1.41044E-03  0.00000E+00  6.54658E+03  4.80826E+01  9.23355E+00  6.86281E+05
  3.01995E+01  3.16228E+01  1.41044E-03  0.00000E+00  6.39225E+03  4.80826E+01  9.01586E+00  6.86290E+05
  3.16228E+01  3.31131E+01  1.41044E-03  0.00000E+00  6.24039E+03  4.82114E+01  8.80168E+00  6.86299E+05
  3.31131E+01  3.46737E+01  1.41044E-03  0.00000E+00  6.10827E+03  4.82114E+01  8.61533E+00  6.86308E+05
  3.46737E+01  3.63078E+01  1.41044E-03  0.00000E+00  5.97148E+03  4.82114E+01  8.42239E+00  6.86316E+05
  3.63078E+01  3.80189E+01  1.41044E-03  0.00000E+00  5.82826E+03  4.83428E+01  8.22039E+00  6.86324E+05
  3.80189E+01  3.98107E+01  1.41044E-03  0.00000E+00  5.69303E+03  4.83428E+01  8.02966E+00  6.86332E+05
  3.98107E+01  4.16869E+01  1.41044E-03  0.00000E+00  5.57220E+03  4.83428E+01  7.85924E+00  6.86340E+05
  4.16869E+01  4.36516E+01  1.41044E-03  0.00000E+00  5.44582E+03  4.84906E+01  7.68099E+00  6.86348E+05
  4.36516E+01  4.57088E+01  1.41044E-03  0.00000E+00  5.31367E+03  4.84906E+01  7.49460E+00  6.86355E+05
  4.57088E+01  4.78630E+01  1.41044E-03  0.00000E+00  5.19422E+03  4.84906E+01  7.32612E+00  6.86363E+05
  4.78630E+01  5.01187E+01  1.41044E-03  0.00000E+00  5.08176E+03  4.86414E+01  7.16751E+00  6.86370E+05
  5.01187E+01  5.24808E+01  1.41044E-03  0.00000E+00  4.96401E+03  4.86414E+01  7.00142E+00  6.86377E+05
  5.24808E+01  5.49541E+01  1.41044E-03  0.00000E+00  4.84381E+03  4.87966E+01  6.83189E+00  6.86384E+05
  5.49541E+01  5.75440E+01  1.41044E-03  0.00000E+00  4.74010E+03  4.87966E+01  6.68561E+00  6.86390E+05
  5.75440E+01  6.02560E+01  1.41044E-03  0.00000E+00  4.63585E+03  4.87966E+01  6.53858E+00  6.86397E+05
  6.02560E+01  6.30957E+01  1.41044E-03  0.00000E+00  4.52669E+03  4.89813E+01  6.38462E+00  6.86403E+05
  6.30957E+01  6.60693E+01  1.41044E-03  0.00000E+00  4.41811E+03  4.89813E+01  6.23147E+00  6.86410E+05
  6.60693E+01  6.91831E+01  1.41044E-03  0.00000E+00  4.32385E+03  4.89813E+01  6.09852E+00  6.86416E+05
  6.91831E+01  7.24436E+01  1.41044E-03  0.00000E+00  4.22672E+03  4.91976E+01  5.96153E+00  6.86422E+05
  7.24436E+01  7.58578E+01  1.41044E-03  0.00000E+00  4.12503E+03  4.91976E+01  5.81809E+00  6.86427E+05
  7.58578E+01  7.94328E+01  1.41044E-03  0.00000E+00  4.03103E+03  4.91976E+01  5.68551E+00  6.86433E+05
  7.94328E+01  8.31764E+01  1.41044E-03  0.00000E+00  3.94493E+03  4.94268E+01  5.56408E+00  6.86439E+05
  8.31764E+01  8.70964E+01  1.41044E-03  0.00000E+00  3.85477E+03  4.94268E+01  5.43692E+00  6.86444E+05
  8.70964E+01  9.12011E+01  1.41044E-03  0.00000E+00  3.76075E+03  4.96619E+01  5.30430E+00  6.86449E+05
  9.12011E+01  9.54993E+01  1.41044E-03  0.00000E+00  3.67497E+03  4.96619E+01  5.18332E+00  6.86455E+05
  9.54993E+01  1.00000E+02  1.41044E-03  0.00000E+00  3.59129E+03  4.99065E+01  5.06529E+00  6.86460E+05
  1.00000E+02  1.04713E+02  1.41044E-03  0.00000E+00  3.51225E+03  4.99065E+01  4.95381E+00  6.86465E+05
  1.04713E+02  1.09648E+02  1.41044E-03  0.00000E+00  3.44112E+03  4.99065E+01  4.85348E+00  6.86469E+05
  1.09648E+02  1.14815E+02  1.41044E-03  0.00000E+00  3.36666E+03  5.10028E+01  4.74846E+00  6.86474E+05
  1.14815E+02  1.20226E+02  1.41044E-03  0.00000E+00  3.28873E+03  5.13595E+01  4.63855E+00  6.86479E+05
  1.20226E+02  1.25893E+02  1.41044E-03  0.00000E+00  3.20720E+03  5.13595E+01  4.52356E+00  6.86483E+05
  1.25893E+02  1.31826E+02  1.41044E-03  0.00000E+00  3.12836E+03  5.17462E+01  4.41236E+00  6.86488E+05
  1.31826E+02  1.38038E+02  1.41044E-03  0.00000E+00  3.06208E+03  5.17462E+01  4.31887E+00  6.86492E+05
  1.38038E+02  1.44544E+02  1.41044E-03  0.00000E+00  2.99349E+03  5.21674E+01  4.22213E+00  6.86496E+05
  1.44544E+02  1.51356E+02  1.41044E-03  0.00000E+00  2.92161E+03  5.26275E+01  4.12075E+00  6.86500E+05
  1.51356E+02  1.58489E+02  1.41044E-03  0.00000E+00  2.85424E+03  5.26275E+01  4.02573E+00  6.86504E+05
  1.58489E+02  1.65959E+02  1.41044E-03  0.00000E+00  2.79352E+03  5.31312E+01  3.94008E+00  6.86508E+05
  1.65959E+02  1.73780E+02  1.41044E-03  0.00000E+00  2.72994E+03  5.36821E+01  3.85041E+00  6.86512E+05
  1.73780E+02  1.81970E+02  1.41044E-03  0.00000E+00  2.66352E+03  5.42831E+01  3.75672E+00  6.86516E+05
  1.81970E+02  1.90546E+02  1.41044E-03  0.00000E+00  2.60226E+03  5.49353E+01  3.67032E+00  6.86520E+05
  1.90546E+02  1.99526E+02  1.41044E-03  0.00000E+00  2.54305E+03  5.49353E+01  3.58681E+00  6.86523E+05
  1.99526E+02  2.08930E+02  1.41044E-03  0.00000E+00  2.48637E+03  5.56395E+01  3.50687E+00  6.86527E+05
  2.08930E+02  2.18776E+02  1.41044E-03  0.00000E+00  2.43587E+03  5.71988E+01  3.43564E+00  6.86530E+05
  2.18776E+02  2.29087E+02  1.41044E-03  0.00000E+00  2.38312E+03  5.71988E+01  3.36125E+00  6.86534E+05
  2.29087E+02  2.39883E+02  1.41044E-03  0.00000E+00  2.32796E+03  5.71988E+01  3.28344E+00  6.86537E+05
  2.39883E+02  2.51189E+02  1.41044E-03  0.00000E+00  2.27027E+03  7.04336E+01  3.20207E+00  6.86540E+05
  2.51189E+02  2.63027E+02  1.41044E-03  0.00000E+00  2.21633E+03  7.04336E+01  3.12600E+00  6.86543E+05
  2.63027E+02  2.75423E+02  1.41044E-03  0.00000E+00  2.17238E+03  7.09366E+01  3.06401E+00  6.86546E+05
  2.75423E+02  2.88403E+02  1.41044E-03  0.00000E+00  2.15305E+03  7.09366E+01  3.03674E+00  6.86549E+05
  2.88403E+02  3.01995E+02  1.41044E-03  0.00000E+00  2.19977E+03  1.65043E+01  3.10263E+00  6.86552E+05
  3.01995E+02  3.16228E+02  1.41044E-03  0.00000E+00  2.03278E+03  1.65043E+01  2.86711E+00  6.86555E+05
  3.16228E+02  3.31131E+02  1.41044E-03  0.00000E+00  2.00359E+03  1.65043E+01  2.82594E+00  6.86558E+05
  3.31131E+02  3.46737E+02  1.41044E-03  0.00000E+00  1.97302E+03  1.65043E+01  2.78282E+00  6.86561E+05
  3.46737E+02  3.63078E+02  1.41044E-03  0.00000E+00  1.94100E+03  1.65043E+01  2.73766E+00  6.86564E+05
  3.63078E+02  3.80189E+02  1.41044E-03  0.00000E+00  1.90748E+03  1.65043E+01  2.69039E+00  6.86566E+05
  3.80189E+02  3.98107E+02  1.41044E-03  0.00000E+00  1.87238E+03  1.65043E+01  2.64088E+00  6.86569E+05
  3.98107E+02  4.16869E+02  1.41044E-03  0.00000E+00  1.83563E+03  1.65043E+01  2.58904E+00  6.86572E+05
  4.16869E+02  4.36516E+02  1.41044E-03  0.00000E+00  1.79714E+03  1.65043E+01  2.53475E+00  6.86574E+05
  4.36516E+02  4.57088E+02  1.41044E-03  0.00000E+00  1.75683E+03  1.65043E+01  2.47790E+00  6.86577E+05
  4.57088E+02  4.78630E+02  1.41044E-03  0.00000E+00  1.71464E+03  1.65043E+01  2.41839E+00  6.86579E+05
  4.78630E+02  5.01187E+02  1.41044E-03  0.00000E+00  1.67045E+03  1.65043E+01  2.35606E+00  6.86581E+05
  5.01187E+02  5.24807E+02  1.41044E-03  0.00000E+00  1.62417E+03  1.65043E+01  2.29079E+00  6.86584E+05
  5.24807E+02  5.49541E+02  1.41044E-03  0.00000E+00  1.57572E+03  1.65043E+01  2.22246E+00  6.86586E+05
  5.49541E+02  5.75440E+02  1.41044E-03  0.00000E+00  1.52499E+03  1.65043E+01  2.15090E+00  6.86588E+05
  5.75440E+02  6.02560E+02  1.41044E-03  0.00000E+00  1.47212E+03  1.65043E+01  2.07633E+00  6.86590E+05
  6.02560E+02  6.30957E+02  1.41044E-03  0.00000E+00  1.43412E+03  1.65043E+01  2.02273E+00  6.86592E+05
  6.30957E+02  6.60693E+02  1.41044E-03  0.00000E+00  1.40500E+03  1.65043E+01  1.98166E+00  6.86594E+05
  6.60693E+02  6.91831E+02  1.41044E-03  0.00000E+00  1.37450E+03  1.65043E+01  1.93865E+00  6.86596E+05
  6.91831E+02  7.24436E+02  1.41044E-03  0.00000E+00  1.34256E+03  1.65043E+01  1.89360E+00  6.86598E+05
  7.24436E+02  7.58578E+02  1.41044E-03  0.00000E+00  1.30912E+03  1.65043E+01  1.84644E+00  6.86600E+05
  7.58578E+02  7.94328E+02  1.41044E-03  0.00000E+00  1.26561E+03  1.65043E+01  1.78507E+00  6.86602E+05
  7.94328E+02  8.31764E+02  1.41044E-03  0.00000E+00  1.15807E+03  1.65043E+01  1.63338E+00  6.86603E+05
  8.31764E+02  8.70964E+02  1.41044E-03  0.00000E+00  1.03236E+03  1.65043E+01  1.45608E+00  6.86605E+05
  8.70964E+02  9.12011E+02  1.41044E-03  0.00000E+00  9.00709E+02  1.65043E+01  1.27039E+00  6.86606E+05
  9.12011E+02  9.54993E+02  1.41044E-03  0.00000E+00  7.62860E+02  1.65043E+01  1.07597E+00  6.86607E+05
  9.54993E+02  1.00000E+03  1.41044E-03  0.00000E+00  6.18537E+02  1.65043E+01  8.72408E-01  6.86608E+05
  1.00000E+03  1.04713E+03  1.41044E-03  0.00000E+00  5.32373E+02  1.65043E+01  7.50879E-01  6.86609E+05
  1.04713E+03  1.09648E+03  1.41044E-03  0.00000E+00  5.08685E+02  1.65043E+01  7.17468E-01  6.86609E+05
  1.09648E+03  1.14815E+03  1.41044E-03  0.00000E+00  4.83927E+02  1.65043E+01  6.82548E-01  6.86610E+05
  1.14815E+03  1.20226E+03  1.41044E-03  0.00000E+00  4.58017E+02  1.65043E+01  6.46005E-01  6.86611E+05
  1.20226E+03  1.25893E+03  1.41044E-03  0.00000E+00  4.30908E+02  1.65043E+01  6.07769E-01  6.86611E+05
  1.25893E+03  1.31826E+03  1.41044E-03  0.00000E+00  4.02501E+02  1.65043E+01  5.67703E-01  6.86612E+05
  1.31826E+03  1.38038E+03  1.41044E-03  0.00000E+00  3.72747E+02  1.65043E+01  5.25736E-01  6.86612E+05
  1.38038E+03  1.44544E+03  1.41044E-03  0.00000E+00  3.41622E+02  1.65043E+01  4.81836E-01  6.86613E+05
  1.44544E+03  1.51356E+03  1.41044E-03  0.00000E+00  3.09003E+02  1.65043E+01  4.35829E-01  6.86613E+05
  1.51356E+03  1.58489E+03  1.41044E-03  0.00000E+00  2.74840E+02  1.65043E+01  3.87645E-01  6.86614E+05
  1.58489E+03  1.65959E+03  1.41044E-03  0.00000E+00  2.39087E+02  1.65043E+01  3.37217E-01  6.86614E+05
  1.65959E+03  1.73780E+03  1.41044E-03  0.00000E+00  2.01643E+02  1.65043E+01  2.84405E-01  6.86614E+05
  1.73780E+03  1.81970E+03  1.41044E-03  0.00000E+00  1.62437E+02  1.65043E+01  2.29107E-01  6.86614E+05
  1.81970E+03  1.90546E+03  1.41044E-03  0.00000E+00  1.21369E+02  1.65043E+01  1.71183E-01  6.86615E+05
  1.90546E+03  1.99526E+03  1.41044E-03  0.00000E+00  7.83663E+01  1.65043E+01  1.10531E-01  6.86615E+05
  1.99526E+03  2.08930E+03  1.41044E-03  0.00000E+00  5.23360E+01  1.65043E+01  7.38167E-02  6.86615E+05
  2.08930E+03  2.18776E+03  1.41044E-03  0.00000E+00  4.85697E+01  1.65043E+01  6.85046E-02  6.86615E+05
  2.18776E+03  2.29087E+03  1.41044E-03  0.00000E+00  4.46931E+01  1.65043E+01  6.30368E-02  6.86615E+05
  2.29087E+03  2.39883E+03  1.41044E-03  0.00000E+00  4.06356E+01  1.65043E+01  5.73140E-02  6.86615E+05
  2.39883E+03  2.51189E+03  1.41044E-03  0.00000E+00  3.63860E+01  1.65043E+01  5.13201E-02  6.86615E+05
  2.51189E+03  2.63027E+03  1.41044E-03  0.00000E+00  3.19343E+01  1.65043E+01  4.50414E-02  6.86615E+05
  2.63027E+03  2.75423E+03  1.41044E-03  0.00000E+00  2.72750E+01  1.65043E+01  3.84697E-02  6.86615E+05
  2.75423E+03  2.88403E+03  1.41044E-03  0.00000E+00  2.23965E+01  1.65043E+01  3.15889E-02  6.86615E+05
  2.88403E+03  3.01995E+03  1.41044E-03  0.00000E+00  1.73283E+01  1.45790E+01  2.44405E-02  6.86615E+05
  3.01995E+03  3.16228E+03  1.41044E-03  0.00000E+00  1.46379E+01  1.45790E+01  2.06458E-02  6.86615E+05
